ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
0.61624,1.4182,-0.97072,1.8326,WALKING_UPSTAIRS,4
0.045425,1.340225,-1.697475,2.17775,WALKING_UPSTAIRS,4
0.04975,0.964,-2.0572,2.28075,WALKING_UPSTAIRS,4
0.495075,0.6334,-1.448175,1.66075,WALKING_UPSTAIRS,4
0.5387,0.53485,-0.93815,1.2075,WALKING_UPSTAIRS,4
0.795233333,0.523133333,-0.543,1.1165,WALKING_UPSTAIRS,4
1.144775,0.628375,-0.356375,1.35425,WALKING_UPSTAIRS,4
1.732475,0.5218,-0.31725,1.84425,WALKING_UPSTAIRS,4
2.56855,0.245275,0.01525,2.58525,WALKING_UPSTAIRS,4
2.9775,0.037,0.3126,2.994,WALKING_UPSTAIRS,4
3.445271429,-0.388128571,0.585057143,3.522857143,WALKING_UPSTAIRS,4
3.889525,-1.228775,0.9477,4.19325,WALKING_UPSTAIRS,4
3.733525,-2.193125,1.010675,4.4595,WALKING_UPSTAIRS,4
3.35345,-3.3752,0.6289,4.812,WALKING_UPSTAIRS,4
3.004,-4.2569,0.25345,5.219,WALKING_UPSTAIRS,4
1.62385,-5.555083333,-1.9248,6.408666667,WALKING_UPSTAIRS,4
-0.80345,-6.707375,-4.1809,7.9545,WALKING_UPSTAIRS,4
-0.06095,-5.393375,-2.862725,6.11125,WALKING_UPSTAIRS,4
0.22725,-3.05525,-2.46405,3.94175,WALKING_UPSTAIRS,4
-0.0088,-1.43435,-1.9352,2.414,WALKING_UPSTAIRS,4
-0.325466667,0.218316667,-0.87815,1.193333333,WALKING_UPSTAIRS,4
-0.42725,1.39965,0.7802,1.69175,WALKING_UPSTAIRS,4
0.02308,1.55302,1.6884,2.3084,WALKING_UPSTAIRS,4
-0.7226,0.5216,1.869666667,2.098,WALKING_UPSTAIRS,4
-1.4987,-0.508775,2.26335,2.8005,WALKING_UPSTAIRS,4
-2.688275,-1.153725,1.581675,3.3385,WALKING_UPSTAIRS,4
-2.1411,-1.650333333,0.883566667,2.861333333,WALKING_UPSTAIRS,4
-0.24754,-1.99878,-0.23446,2.1724,WALKING_UPSTAIRS,4
