ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.04665,0.02745,0.069375,0.08825,STANDING,5
-0.018475,0.0206,0.03125,0.04275,STANDING,5
-0.0055,-0.0031,0.0039,0.007,STANDING,5
0.016071429,-0.038557143,-0.006042857,0.044142857,STANDING,5
0.01745,0.005725,0.00785,0.02975,STANDING,5
-0.044625,0.035575,0.04395,0.07575,STANDING,5
-0.1136,0.0027,0.0346,0.1195,STANDING,5
-0.140125,0.0252,0.001875,0.14425,STANDING,5
-0.089233333,0.021633333,-0.0715,0.118666667,STANDING,5
-0.00608,0.00714,-0.05378,0.0578,STANDING,5
0.02385,-0.012625,-0.009125,0.0305,STANDING,5
-0.01975,-0.01695,0.03555,0.0465,STANDING,5
-0.0826,0.0211,0.071975,0.11325,STANDING,5
-0.116366667,0.062866667,0.080266667,0.155666667,STANDING,5
-0.11545,0.05455,0.0117,0.13175,STANDING,5
-0.0703,0.007675,-0.05865,0.09425,STANDING,5
0.01016,-0.02826,-0.03784,0.0574,STANDING,5
0.042633333,-0.0122,0.007933333,0.046,STANDING,5
0.042225,0.004575,0.011675,0.04475,STANDING,5
0.02485,-0.00715,0.01,0.0315,STANDING,5
0.04788,-0.01056,0.01522,0.0548,STANDING,5
0.042525,0.0222,-0.010225,0.04975,STANDING,5
0.018166667,0.006433333,-0.024766667,0.032333333,STANDING,5
0.006425,-0.02335,-0.03065,0.04075,STANDING,5
0.01334,-0.00676,-0.03822,0.0426,STANDING,5
-0.0033,0.0148,-0.06655,0.06875,STANDING,5
-0.036725,0.00395,-0.051225,0.0645,STANDING,5
-0.0369,0.010433333,-0.0138,0.041333333,STANDING,5
-0.020575,0.0098,-0.02705,0.0375,STANDING,5
0.00842,-0.00704,-0.04714,0.0494,STANDING,5
-0.002325,0.00125,-0.019825,0.0215,STANDING,5
-0.0041,0.0174,-0.0102,0.0215,STANDING,5
-0.010733333,0.016333333,-0.0265,0.034333333,STANDING,5
-0.0053,0.004975,-0.02295,0.02575,STANDING,5
0.004,0.00306,-0.0274,0.0282,STANDING,5
0.02425,-0.011525,-0.00425,0.03175,STANDING,5
0.062075,-0.03185,0.02105,0.073,STANDING,5
0.045333333,-0.009033333,0.012233333,0.048666667,STANDING,5
0.03515,0.00825,-0.01635,0.0395,STANDING,5
0.02305,0.013333333,-0.05855,0.064666667,STANDING,5
0.03212,0.0246,-0.07322,0.0844,STANDING,5
-0.0109,0.0223,-0.083875,0.08975,STANDING,5
-0.0534,0.0163,-0.076633333,0.095,STANDING,5
-0.0718,-0.014975,-0.056825,0.09475,STANDING,5
-0.05244,-0.03016,0.00274,0.0636,STANDING,5
-0.03815,-0.006825,0.057,0.06975,STANDING,5
-0.045425,0.0323,0.05825,0.082,STANDING,5
-0.039566667,0.075566667,0.0048,0.087666667,STANDING,5
-0.0045,0.061,-0.04245,0.08,STANDING,5
